product_id,product_name,product_brand,pro_price,pro_quantity,pro_color,pro_size,pro_fabric
1483,Shorts,Tommy Hilfiger,7702,197,Green,40,Linen
1484,Blazer,Armani,5698,133,Grey,44,Mesh
1485,Hoodie,Puma,3974,91,Black,XXL,Denim
1486,Shorts,Nike,3340,130,Grey,XXL,Leather
1487,Blazer,Zara,5975,131,Yellow,XL,Wool
1488,Blazer,Adidas,753,127,Red,44,Polyester
1489,Jacket,Levi's,4564,50,Blue,L,Leather
1490,T-Shirt,Nike,7208,140,Purple,38,Denim
1491,Skirt,Puma,4312,70,White,S,Nylon
1492,Dress,Zara,7988,99,Grey,42,Leather
1493,Sweater,Reebok,662,74,Blue,M,Cotton
1494,Hoodie,Gucci,6589,15,White,42,Wool
1495,Shorts,Adidas,2005,31,Black,XL,Wool
1496,Hoodie,Tommy Hilfiger,4740,23,Red,L,Polyester
1497,Shorts,Zara,3766,37,Blue,S,Mesh
1498,Sweater,Adidas,7764,60,Black,40,Denim
1499,Jacket,Levi's,1776,36,Yellow,XL,Viscose
1500,Sneakers,Zara,3740,180,Black,XXL,Nylon
1501,T-Shirt,Puma,9137,200,Grey,44,Wool
1502,Jacket,Zara,7320,175,White,XL,Silk
1503,Jeans,H&M,5024,53,Green,36,Wool
1504,Sneakers,Puma,7157,192,Green,XL,Denim
1505,T-Shirt,Reebok,1468,172,Red,38,Nylon
1506,Jacket,Levi's,8891,119,Yellow,42,Polyester
1507,Dress,Levi's,7913,10,Orange,40,Linen
1508,Sweater,Armani,5237,185,Blue,42,Nylon
1509,Jacket,Armani,7851,172,Green,40,Cotton
1510,Blazer,Tommy Hilfiger,4714,39,Purple,S,Polyester
1511,Sneakers,Levi's,6559,163,Green,M,Polyester
1512,T-Shirt,H&M,8369,20,Yellow,40,Nylon
1513,Blazer,Nike,6568,13,Green,XXL,Cotton
1514,Skirt,H&M,5218,165,Orange,L,Nylon
1515,Dress,Adidas,8365,96,Green,36,Nylon
1516,Jeans,Tommy Hilfiger,9011,168,Blue,36,Leather
1517,Sweater,Adidas,5804,25,Purple,XXL,Silk
1518,Dress,Gucci,8533,35,Grey,S,Polyester
1519,Hoodie,Tommy Hilfiger,4662,108,Pink,XL,Mesh
1520,Dress,Levi's,994,32,Red,38,Leather
1521,Hoodie,Armani,7867,124,Red,44,Denim
1522,Dress,Levi's,7761,35,Green,XL,Linen
1523,Skirt,Armani,3209,175,Orange,XXL,Cotton
1524,T-Shirt,H&M,8628,65,Black,M,Polyester
1525,Jeans,Levi's,5402,58,Grey,42,Cotton
1526,Sneakers,Nike,1211,152,Purple,S,Viscose
1527,Skirt,Nike,2768,87,Purple,40,Viscose
1528,Hoodie,H&M,6309,50,Blue,XL,Cotton
1529,Sweater,Adidas,7985,11,Purple,XXL,Cotton
1530,Skirt,Tommy Hilfiger,3488,118,Red,38,Wool
1531,Jeans,H&M,1754,79,White,38,Viscose
1532,Hoodie,Nike,8523,177,Green,S,Mesh
1533,Dress,H&M,2565,64,Grey,XL,Polyester
1534,Hoodie,Adidas,4576,128,White,36,Polyester
1535,Jacket,Gucci,3906,148,Orange,42,Viscose
1536,Sneakers,H&M,6187,59,Pink,38,Cotton
1537,Dress,Reebok,1356,171,Orange,38,Silk
1538,Skirt,Tommy Hilfiger,9590,29,Orange,42,Leather
1539,Dress,Armani,8728,106,Pink,42,Cotton
1540,T-Shirt,Levi's,7267,123,Yellow,38,Nylon
1541,Sneakers,Gucci,3092,77,Orange,L,Linen
1542,Sneakers,Puma,7076,176,Green,40,Polyester
1543,T-Shirt,Tommy Hilfiger,2604,91,Green,L,Viscose
1544,Sweater,Levi's,6671,157,Red,44,Denim
1545,Skirt,Zara,2436,25,Red,40,Leather
1546,Sneakers,Reebok,5995,75,White,L,Cotton
1547,Skirt,Armani,4643,189,Blue,42,Mesh
1548,Jacket,Reebok,3076,141,Grey,S,Nylon
1549,T-Shirt,Gucci,2456,173,Grey,M,Wool
1550,Blazer,Armani,2016,101,Green,38,Denim
1551,Dress,Levi's,8952,158,Blue,44,Wool
1552,Shorts,Reebok,2744,125,Blue,M,Viscose
1553,Shorts,Reebok,624,96,Red,L,Leather
1554,Skirt,Zara,1945,193,Blue,XXL,Cotton
1555,Sneakers,Levi's,7365,58,Red,S,Viscose
1556,Hoodie,Adidas,8684,189,Red,40,Polyester
1557,Skirt,Armani,5091,192,Grey,38,Denim
1558,Jeans,H&M,4055,68,Pink,38,Cotton
1559,Hoodie,Gucci,4376,37,Blue,M,Cotton
1560,Jacket,Levi's,3929,84,Grey,S,Leather
1561,Blazer,Tommy Hilfiger,2507,80,Yellow,XXL,Cotton
1562,T-Shirt,Nike,2769,127,Pink,XXL,Denim
1563,Jeans,Armani,3047,64,Blue,XL,Wool
1564,Hoodie,Tommy Hilfiger,4975,152,White,XXL,Cotton
1565,Sneakers,Puma,7942,178,Red,36,Viscose
1566,Jacket,Zara,3296,59,Pink,S,Denim
1567,Blazer,Puma,6344,12,Blue,36,Viscose
1568,Blazer,Puma,1045,180,Pink,XXL,Wool
1569,Blazer,Puma,2188,123,Orange,S,Silk
1570,Jacket,Puma,3101,172,Purple,XXL,Viscose
1571,Skirt,Puma,5670,35,Pink,L,Wool
1572,Sneakers,Adidas,8962,15,Yellow,44,Cotton
1573,Skirt,Tommy Hilfiger,8331,85,Pink,M,Cotton
1574,T-Shirt,Tommy Hilfiger,1719,176,Red,L,Linen
1575,Jeans,H&M,8158,90,Green,M,Polyester
1576,Dress,Tommy Hilfiger,1113,105,Grey,M,Polyester
1577,Jeans,Adidas,7686,70,Red,40,Silk
1578,Jacket,Levi's,4091,31,Blue,L,Linen
1579,Dress,Adidas,8596,142,Grey,36,Linen
1580,Jacket,Adidas,2657,181,Grey,S,Silk
1581,Blazer,Adidas,7940,123,Green,S,Mesh
1582,Jeans,Nike,2332,185,Black,42,Cotton
1583,Jeans,Nike,5617,60,Purple,42,Linen
1584,Jacket,Zara,5818,157,Green,M,Mesh
1585,Jeans,Levi's,3888,154,White,L,Mesh
1586,Jacket,Puma,1473,64,Red,36,Polyester
1587,Blazer,Gucci,2152,160,Yellow,40,Nylon
1588,Hoodie,Levi's,4867,154,Red,38,Wool
1589,Hoodie,Gucci,2818,147,Red,M,Mesh
1590,Jeans,H&M,2766,115,Grey,40,Polyester
1591,Sweater,Tommy Hilfiger,2871,118,Black,L,Wool
1592,Jeans,Gucci,9778,158,Black,40,Wool
1593,Blazer,Puma,7471,163,Yellow,M,Nylon
1594,Skirt,Armani,854,63,Grey,XXL,Cotton
1595,Dress,Reebok,8145,199,Pink,XXL,Denim
1596,Skirt,H&M,8339,142,Black,42,Denim
1597,Shorts,Reebok,4857,105,Red,44,Silk
1598,Shorts,H&M,1817,193,White,36,Silk
1599,Hoodie,Armani,5384,185,Green,XL,Mesh
1600,Jeans,Puma,3454,65,Blue,38,Nylon
1601,Blazer,H&M,3708,140,Red,M,Nylon
1602,Jeans,Levi's,8469,127,Black,XL,Cotton
1603,Shorts,Zara,5910,151,White,XXL,Mesh
1604,Hoodie,Nike,5302,129,Yellow,M,Leather
1605,Shorts,Armani,2305,59,Yellow,44,Nylon
1606,Jeans,Levi's,2058,48,Grey,XXL,Leather
1607,Jacket,Gucci,2181,116,Purple,42,Cotton
1608,Skirt,Reebok,1861,169,Green,XL,Silk
1609,Sweater,Armani,1533,166,Yellow,38,Leather
1610,Dress,Gucci,9526,13,Pink,S,Cotton
1611,T-Shirt,Armani,8275,73,Green,42,Linen
1612,T-Shirt,Zara,5211,59,Blue,L,Linen
1613,Jacket,Reebok,9784,194,Purple,42,Nylon
1614,Skirt,Levi's,9694,176,Orange,40,Wool
1615,Hoodie,Levi's,2156,14,White,M,Linen
1616,Shorts,Armani,1087,14,Yellow,L,Wool
1617,Jeans,Levi's,3072,133,Blue,S,Viscose
1618,Shorts,Adidas,1052,47,Black,L,Nylon
1619,Dress,Zara,4170,45,Green,40,Cotton
1620,Sneakers,Puma,2324,144,Red,XXL,Polyester
1621,Skirt,Gucci,7078,111,Grey,M,Silk
1622,Shorts,Gucci,7398,136,Blue,S,Nylon
1623,Hoodie,Tommy Hilfiger,3315,57,Purple,XL,Silk
1624,Jeans,Reebok,1334,196,White,44,Mesh
1625,Jeans,Adidas,5604,155,Blue,38,Cotton
1626,Skirt,Zara,3470,116,Grey,40,Silk
1627,Skirt,Gucci,5882,26,Black,M,Wool
1628,Shorts,H&M,5292,23,Yellow,40,Polyester
1629,Shorts,Tommy Hilfiger,962,113,Green,XXL,Denim
1630,Blazer,Adidas,3454,28,Black,38,Silk
1631,Jacket,Nike,8060,173,Orange,36,Leather
1632,Dress,Tommy Hilfiger,3794,110,Blue,XXL,Mesh
1633,Shorts,Levi's,4099,119,Red,M,Mesh
1634,Jacket,H&M,6956,65,Purple,38,Wool
1635,Sweater,Reebok,9215,122,Pink,42,Silk
1636,Shorts,Tommy Hilfiger,5123,199,Blue,36,Mesh
1637,Jacket,Reebok,4887,88,Pink,44,Polyester
1638,Jeans,Reebok,6325,99,Pink,40,Silk
1639,Blazer,Reebok,9239,198,Black,XL,Nylon
1640,Jacket,Levi's,1259,22,Pink,40,Mesh
1641,Sneakers,Zara,5745,30,Pink,XL,Cotton
1642,Dress,Tommy Hilfiger,4986,106,Blue,S,Polyester
1643,Skirt,Zara,9713,197,Orange,44,Viscose
1644,Sweater,Nike,6337,119,Purple,36,Viscose
1645,Jacket,Tommy Hilfiger,7407,125,Yellow,40,Wool
1646,Jacket,Puma,5590,27,Purple,XXL,Viscose
1647,T-Shirt,Reebok,7429,57,Purple,40,Polyester
1648,Jacket,Armani,9585,74,Yellow,38,Denim
1649,Sneakers,Gucci,3973,125,Green,40,Silk
1650,Jacket,Zara,2642,104,Purple,36,Denim
1651,Dress,Adidas,4381,83,Purple,38,Denim
1652,Hoodie,H&M,676,131,Black,M,Nylon
1653,Jeans,Adidas,1855,168,Yellow,S,Viscose
1654,Sneakers,Tommy Hilfiger,9040,32,Blue,XXL,Denim
1655,Jacket,Adidas,8769,40,Green,44,Mesh
1656,Sweater,H&M,1507,125,White,L,Wool
1657,Sweater,H&M,3723,196,Grey,XL,Nylon
1658,T-Shirt,Adidas,5967,88,Grey,L,Viscose
1659,Jeans,Puma,1396,14,Purple,42,Viscose
1660,Sneakers,Nike,1100,40,Yellow,XL,Denim
1661,Blazer,Tommy Hilfiger,6806,33,Black,M,Wool
1662,Sweater,Levi's,3706,109,Purple,XXL,Wool
1663,Jacket,H&M,4544,103,Purple,38,Viscose
1664,Blazer,Levi's,3389,151,Yellow,38,Denim
1665,Sweater,Nike,4844,175,White,36,Wool
1666,Blazer,Zara,4901,85,Black,38,Viscose
1667,Sweater,Tommy Hilfiger,8094,97,Pink,M,Viscose
1668,Blazer,Puma,8522,136,Grey,36,Linen
1669,Skirt,Zara,686,153,Black,XXL,Silk
1670,Skirt,Nike,1036,51,Pink,42,Wool
1671,Blazer,Nike,8813,106,Purple,XXL,Polyester
1672,Shorts,Gucci,3571,68,Black,L,Mesh
1673,Blazer,Gucci,2413,130,Green,XL,Linen
1674,Dress,Levi's,7767,45,Black,40,Leather
1675,T-Shirt,Gucci,4784,88,Yellow,44,Nylon
1676,Hoodie,Zara,5656,118,Blue,40,Nylon
1677,Sweater,Nike,4082,106,Orange,44,Silk
1678,Dress,Zara,5015,55,Grey,40,Leather
1679,Blazer,Gucci,7588,91,Black,S,Cotton
1680,Shorts,Adidas,4029,179,Yellow,36,Mesh
1681,Shorts,H&M,2366,13,Yellow,XL,Wool
1682,Jeans,Puma,3416,100,Red,M,Silk
1683,Blazer,Zara,5432,197,Orange,L,Nylon
1684,Shorts,Reebok,9756,34,Grey,XXL,Mesh
1685,Jeans,Tommy Hilfiger,5531,92,Pink,44,Viscose
1686,Jacket,Adidas,9602,144,Black,XL,Polyester
1687,Hoodie,Zara,5252,42,Red,38,Denim
1688,T-Shirt,Levi's,7753,163,Green,42,Leather
1689,Hoodie,Puma,6125,133,Green,36,Wool
1690,Jacket,Zara,1045,70,Blue,L,Linen
1691,Shorts,Armani,3571,72,Blue,42,Polyester
1692,Sweater,Zara,4592,102,Yellow,XL,Polyester
1693,Hoodie,Levi's,9403,143,Blue,38,Wool
1694,Sweater,Armani,5323,148,Pink,44,Mesh
1695,Sneakers,Levi's,1265,89,Pink,38,Viscose
1696,Blazer,Zara,4692,190,Pink,M,Linen
1697,Shorts,Puma,7152,120,White,XXL,Polyester
1698,Sneakers,H&M,8306,72,Orange,42,Leather
1699,Hoodie,Zara,6030,152,Red,M,Viscose
1700,Blazer,Armani,1443,180,Purple,38,Denim
1701,Skirt,Levi's,4476,167,Pink,40,Denim
1702,Sneakers,Levi's,2149,66,Purple,M,Denim
1703,Jeans,Puma,3153,84,White,XXL,Linen
1704,Jeans,Adidas,7910,157,Orange,36,Leather
1705,T-Shirt,H&M,2890,111,White,S,Viscose
1706,Sneakers,Gucci,4880,48,Pink,XL,Leather
1707,Jacket,Armani,3976,58,Black,XL,Wool
1708,Sneakers,H&M,4705,38,Yellow,36,Wool
1709,Dress,Nike,6290,122,Purple,38,Leather
1710,T-Shirt,Nike,7796,84,Yellow,XXL,Nylon
1711,Jacket,Reebok,2339,39,Green,XL,Mesh
1712,Blazer,Nike,7666,56,Grey,M,Polyester
1713,Dress,Reebok,5636,37,Purple,XL,Viscose
1714,Skirt,Tommy Hilfiger,3800,60,Black,XL,Polyester
1715,Dress,Gucci,1595,79,Orange,44,Silk
1716,Dress,Nike,5460,150,Pink,42,Linen
1717,Sneakers,Adidas,8886,164,Orange,38,Denim
1718,Jeans,Nike,8519,183,Yellow,S,Mesh
1719,Jeans,Reebok,8507,108,White,38,Mesh
1720,Jacket,Nike,1115,44,Orange,XXL,Cotton
1721,Skirt,Zara,8593,120,Black,S,Linen
1722,Sneakers,Gucci,7209,34,Grey,M,Mesh
1723,Shorts,Gucci,1725,159,Green,38,Nylon
1724,Sneakers,Reebok,6056,69,Pink,XXL,Polyester
1725,Shorts,Nike,4362,78,Pink,42,Silk
1726,Skirt,H&M,2025,16,Green,38,Nylon
1727,Sneakers,Tommy Hilfiger,2614,129,Grey,40,Nylon
1728,Sweater,Tommy Hilfiger,6440,54,Red,42,Cotton
1729,Jeans,Levi's,8647,172,Yellow,XXL,Linen
1730,Skirt,Puma,7004,76,Purple,40,Nylon
1731,T-Shirt,Tommy Hilfiger,5880,21,Grey,M,Denim
1732,Shorts,Adidas,9276,20,Red,44,Nylon
1733,Jeans,Armani,4819,154,Blue,42,Denim
1734,Jacket,Zara,8117,137,White,XXL,Linen
1735,Sweater,Zara,6373,75,Green,36,Leather
1736,Skirt,Gucci,3963,29,Black,M,Silk
1737,Sweater,Zara,2900,185,Yellow,L,Silk
1738,Hoodie,Adidas,860,33,Blue,42,Nylon
1739,Sneakers,H&M,4088,14,Grey,36,Viscose
1740,Shorts,Puma,735,26,Black,L,Silk
1741,Blazer,Reebok,9047,39,Green,XL,Silk
1742,Sneakers,Reebok,5111,117,Blue,44,Nylon
1743,Jeans,Adidas,8625,22,Pink,42,Leather
1744,Sweater,Puma,4023,151,Red,36,Denim
1745,Hoodie,Nike,8170,187,Blue,M,Nylon
1746,Blazer,Adidas,9463,175,Blue,42,Leather
1747,Jeans,Puma,7675,97,Red,38,Mesh
1748,Jacket,Adidas,3514,19,Blue,M,Wool
1749,Sweater,Puma,7090,166,Black,40,Denim
1750,Sweater,Tommy Hilfiger,4271,163,Purple,44,Viscose
1751,Sweater,Gucci,3105,114,Blue,44,Polyester
1752,Blazer,Nike,638,52,Black,36,Nylon
1753,Shorts,Tommy Hilfiger,5470,95,Red,M,Cotton
1754,Blazer,Levi's,7083,43,Blue,XXL,Cotton
1755,Blazer,Nike,6296,129,Purple,38,Linen
1756,Jeans,Zara,5787,80,Green,44,Nylon
1757,Jacket,Reebok,4606,46,Green,44,Silk
1758,Jeans,H&M,2843,101,White,42,Denim
1759,Sweater,Armani,7417,22,Orange,40,Wool
1760,Jacket,H&M,9231,23,Green,40,Denim
1761,Skirt,Adidas,5803,183,Blue,XXL,Linen
1762,Blazer,Tommy Hilfiger,3594,73,White,42,Denim
1763,Shorts,Adidas,4941,21,Red,42,Denim
1764,T-Shirt,H&M,3445,79,Red,40,Nylon
1765,Dress,Zara,3448,122,Yellow,S,Cotton
1766,Shorts,Gucci,2578,111,White,L,Denim
1767,Sweater,Reebok,3837,185,Black,S,Silk
1768,Sneakers,Tommy Hilfiger,4930,25,Green,40,Polyester
1769,Blazer,H&M,6195,180,Blue,38,Cotton
1770,Blazer,Gucci,3158,83,Black,M,Linen
1771,Blazer,Tommy Hilfiger,5145,190,Grey,42,Silk
1772,Shorts,Armani,4033,180,Black,42,Wool
1773,Sweater,Armani,8828,105,Pink,M,Silk
1774,Sweater,Adidas,1685,31,Blue,38,Denim
1775,Blazer,Armani,7854,33,Yellow,S,Denim
1776,Skirt,Puma,9916,155,Black,42,Viscose
1777,Jeans,Gucci,3446,90,White,36,Cotton
1778,Skirt,Levi's,5557,142,Pink,38,Denim
1779,Shorts,Gucci,3267,58,White,L,Nylon
1780,Jeans,Nike,3125,19,Purple,XL,Nylon
1781,T-Shirt,Nike,6329,78,White,40,Denim
1782,Sweater,Zara,5713,12,Yellow,36,Polyester
1783,Shorts,Zara,8888,47,Orange,44,Denim
1784,Hoodie,Adidas,7740,43,Red,42,Leather
1785,T-Shirt,Nike,3002,129,Red,36,Silk
1786,Sweater,Levi's,7972,138,Red,40,Mesh
1787,Hoodie,Reebok,6432,91,Yellow,40,Nylon
1788,Shorts,Zara,9952,174,Red,S,Leather
1789,Skirt,H&M,4683,96,Green,44,Viscose
1790,Sweater,Levi's,7149,182,Purple,38,Viscose
1791,Jacket,Gucci,7573,23,Green,M,Polyester
1792,Sweater,H&M,3969,125,Yellow,36,Polyester
1793,Blazer,Nike,3950,124,Green,XL,Leather
1794,Dress,Levi's,2151,17,Grey,XL,Wool
1795,Dress,Reebok,9627,173,Grey,XL,Silk
1796,Sweater,Levi's,4870,47,Blue,42,Viscose
1797,Skirt,Zara,5073,52,Grey,44,Cotton
1798,Sneakers,Tommy Hilfiger,8506,14,Orange,M,Mesh
1799,Jacket,H&M,902,52,Purple,40,Polyester
1800,Shorts,Gucci,4842,78,Grey,40,Polyester
1801,Dress,Armani,7093,200,Green,L,Silk
1802,Shorts,Reebok,9262,53,Orange,S,Viscose
1803,Jacket,Zara,5857,51,White,40,Leather
1804,Skirt,Gucci,4552,28,Black,40,Nylon
1805,Skirt,Zara,8038,193,White,40,Silk
1806,T-Shirt,H&M,3278,77,Orange,M,Silk
1807,Hoodie,Armani,7748,37,Black,M,Mesh
1808,Dress,Tommy Hilfiger,1480,73,Orange,38,Leather
1809,Jeans,Puma,5279,69,Blue,40,Leather
1810,Jeans,H&M,9462,61,White,36,Mesh
1811,Dress,Gucci,8992,111,Blue,44,Denim
1812,Jeans,Tommy Hilfiger,7916,116,Orange,42,Linen
1813,Shorts,Armani,4679,59,Pink,44,Polyester
1814,Jeans,Gucci,4586,83,Black,XL,Viscose
1815,Blazer,Levi's,4371,158,Yellow,L,Linen
1816,Jeans,H&M,823,90,White,44,Viscose
1817,Jeans,Zara,2054,38,Black,XL,Viscose
1818,Skirt,H&M,6495,126,Orange,36,Viscose
1819,Dress,Adidas,9173,176,Pink,XXL,Wool
1820,Dress,Zara,7262,38,Pink,44,Mesh
1821,Blazer,Gucci,716,113,Red,M,Denim
1822,Hoodie,Tommy Hilfiger,4349,141,Blue,36,Wool
1823,Dress,Tommy Hilfiger,8642,54,White,36,Nylon
1824,Shorts,Reebok,6467,174,Blue,XL,Denim
1825,Sneakers,Gucci,1093,155,Green,S,Cotton
1826,Sneakers,Reebok,5462,68,Orange,40,Leather
1827,Shorts,Zara,5711,27,Orange,36,Nylon
1828,Blazer,Reebok,535,172,Red,S,Wool
1829,Sweater,Armani,9359,96,Orange,XL,Wool
1830,Jacket,Tommy Hilfiger,8053,71,Blue,XL,Polyester
1831,Sweater,Tommy Hilfiger,4771,40,Orange,42,Silk
1832,Skirt,Gucci,3539,169,Black,M,Wool
1833,Sweater,Levi's,4682,82,Grey,42,Polyester
1834,Jeans,Zara,9407,150,White,M,Polyester
1835,Sneakers,Puma,1564,22,Purple,40,Linen
1836,Skirt,Armani,3445,137,Black,38,Mesh
1837,Shorts,Puma,9741,133,Pink,L,Linen
1838,Jeans,Reebok,8797,71,Blue,L,Denim
1839,T-Shirt,Reebok,3695,87,Orange,M,Cotton
1840,Jacket,Gucci,2300,33,Blue,44,Leather
1841,Sneakers,Armani,2318,120,Blue,L,Linen
1842,Jacket,H&M,5184,169,White,XL,Nylon
1843,Sneakers,Levi's,4632,139,Green,42,Leather
1844,Blazer,Adidas,5611,27,Yellow,38,Denim
1845,Dress,Levi's,9466,50,Orange,44,Silk
1846,Jeans,H&M,3648,31,White,36,Polyester
1847,Skirt,Armani,8450,106,Pink,L,Cotton
1848,Sweater,Gucci,7441,109,Orange,S,Mesh
1849,Sweater,Adidas,9821,189,White,38,Polyester
1850,Skirt,Tommy Hilfiger,7221,126,White,44,Leather
1851,Sweater,Puma,5759,38,Purple,42,Linen
1852,Skirt,Zara,4424,170,Purple,XXL,Linen
1853,Blazer,Levi's,5827,42,Purple,42,Denim
1854,T-Shirt,Nike,3307,136,Blue,L,Viscose
1855,T-Shirt,H&M,9248,186,White,42,Nylon
1856,Sweater,Armani,6839,22,Purple,42,Denim
1857,Sneakers,Gucci,1691,176,White,XXL,Viscose
1858,Hoodie,Levi's,6360,29,Pink,36,Linen
1859,Jacket,Adidas,3743,131,Purple,XXL,Silk
1860,Jacket,H&M,4686,84,Green,XL,Wool
1861,Blazer,Levi's,3243,19,Red,S,Mesh
1862,Shorts,H&M,3704,146,Purple,40,Silk
1863,T-Shirt,Puma,7483,106,Orange,L,Polyester
1864,Sneakers,Puma,9418,21,Black,44,Wool
1865,Skirt,Adidas,4688,92,Green,38,Denim
1866,Jeans,H&M,1578,77,Purple,M,Wool
1867,Blazer,Gucci,7548,63,White,XXL,Leather
1868,Skirt,Gucci,9591,116,Yellow,40,Leather
1869,Sneakers,Gucci,7946,166,Red,38,Nylon
1870,Skirt,Puma,5689,181,Yellow,M,Leather
1871,Skirt,Gucci,828,41,Black,36,Nylon
1872,Dress,Armani,4671,167,Purple,40,Cotton
1873,Blazer,Tommy Hilfiger,6447,150,Orange,42,Cotton
1874,Sweater,Tommy Hilfiger,4978,130,Orange,42,Cotton
1875,Blazer,Gucci,2739,35,Blue,42,Viscose
1876,Shorts,H&M,5734,34,Yellow,42,Leather
1877,Jacket,Levi's,7935,114,White,M,Linen
1878,Hoodie,H&M,5354,13,Purple,S,Nylon
1879,Hoodie,H&M,2091,132,Orange,44,Silk
1880,Jacket,Armani,9993,146,Grey,L,Leather
1881,Sneakers,Nike,8830,171,Yellow,M,Leather
1882,Sneakers,Nike,3146,26,Purple,36,Viscose
1883,Skirt,Zara,4956,104,White,S,Denim
1884,Jeans,Adidas,8584,52,Orange,L,Mesh
1885,Jacket,Tommy Hilfiger,4140,188,White,36,Viscose
1886,Hoodie,Puma,8462,59,Black,40,Viscose
1887,Sneakers,Zara,4296,111,Purple,44,Wool
1888,Sweater,Levi's,1964,82,Blue,44,Silk
1889,Jeans,H&M,2365,43,Yellow,S,Cotton
1890,Jeans,Gucci,7319,124,Black,M,Silk
1891,Blazer,Tommy Hilfiger,2277,105,Grey,M,Cotton
1892,Blazer,Nike,7166,128,Grey,40,Viscose
1893,Hoodie,Zara,5657,140,Black,L,Denim
1894,Hoodie,Reebok,3865,105,Yellow,44,Polyester
1895,Sneakers,Gucci,1868,45,Black,36,Denim
1896,Jeans,Gucci,9529,116,Purple,38,Cotton
1897,T-Shirt,Gucci,7356,118,White,M,Polyester
1898,Blazer,Levi's,8737,58,Red,S,Mesh
1899,Sweater,Nike,3797,99,Black,S,Viscose
1900,Skirt,Armani,5641,102,Grey,XXL,Denim
1901,Hoodie,Levi's,6247,45,Orange,38,Silk
1902,T-Shirt,Tommy Hilfiger,3200,26,White,42,Wool
1903,Jacket,Zara,2225,175,Purple,44,Polyester
1904,Hoodie,Zara,5459,17,Purple,S,Mesh
1905,Jeans,Reebok,8362,63,Black,L,Denim
1906,T-Shirt,Levi's,3707,177,Pink,M,Linen
1907,Sweater,Gucci,9838,112,White,XXL,Cotton
1908,Skirt,H&M,5140,19,Purple,38,Cotton
1909,Sneakers,Zara,7512,198,Orange,XL,Cotton
1910,Dress,Nike,8218,62,Red,L,Viscose
1911,Jeans,Gucci,1766,92,Red,44,Cotton
1912,Skirt,Zara,1350,111,Blue,44,Silk
1913,Sneakers,Nike,3659,110,Grey,M,Linen
1914,Dress,Armani,8841,69,Yellow,38,Mesh
1915,Jeans,Puma,7409,29,Blue,38,Nylon
1916,Hoodie,Armani,7666,60,Black,42,Linen
1917,Sneakers,Nike,8968,153,White,40,Linen
1918,T-Shirt,Levi's,1849,104,Pink,36,Cotton
1919,Skirt,Adidas,5491,69,Orange,40,Linen
1920,Dress,Tommy Hilfiger,4966,39,Black,40,Wool
1921,Sneakers,Puma,7032,151,Blue,XL,Mesh
1922,T-Shirt,Armani,6802,174,Orange,44,Mesh
1923,Shorts,Adidas,5664,180,Orange,36,Nylon
1924,Blazer,Levi's,8404,31,Green,XXL,Viscose
1925,Shorts,Reebok,5735,162,Pink,M,Viscose
1926,Sweater,Tommy Hilfiger,1390,147,Pink,42,Mesh
1927,Sweater,Reebok,919,21,Pink,44,Linen
1928,T-Shirt,Levi's,4379,142,Green,40,Leather
1929,Sneakers,Gucci,1228,11,Purple,L,Mesh
1930,Sweater,Armani,2530,176,Blue,40,Linen
1931,Jacket,Levi's,982,34,Purple,L,Mesh
1932,Hoodie,Levi's,1180,152,Orange,36,Linen
1933,Sweater,Adidas,2271,145,Grey,36,Nylon
1934,Shorts,Levi's,3581,64,Pink,44,Polyester
1935,Shorts,Gucci,5190,20,Green,L,Linen
1936,Dress,Nike,6953,181,Purple,M,Leather
1937,T-Shirt,Gucci,1955,180,Purple,44,Leather
1938,Blazer,Reebok,6177,68,White,42,Polyester
1939,T-Shirt,H&M,7885,147,Pink,40,Mesh
1940,Shorts,Adidas,1945,164,Black,42,Mesh
1941,Blazer,Zara,2213,33,White,L,Denim
1942,Skirt,Levi's,1673,50,Grey,XXL,Mesh
1943,Jacket,Zara,5148,155,Pink,XXL,Cotton
1944,Sweater,Adidas,8379,134,Purple,S,Wool
1945,Hoodie,Tommy Hilfiger,5235,116,Black,XL,Silk
1946,Jacket,Adidas,1111,129,Pink,M,Linen
1947,Sweater,Armani,7614,148,Green,38,Nylon
1948,Blazer,Levi's,7808,142,Orange,S,Denim
1949,Skirt,Armani,7955,64,Black,38,Polyester
1950,Shorts,Tommy Hilfiger,1200,82,Yellow,42,Wool
1951,Sweater,H&M,9181,41,Green,M,Polyester
1952,Skirt,Tommy Hilfiger,6015,68,Purple,L,Leather
1953,Shorts,Armani,8117,18,Yellow,XXL,Silk
1954,T-Shirt,Gucci,3830,32,Grey,XL,Leather
1955,Shorts,Zara,4358,60,Yellow,42,Nylon
1956,Hoodie,Adidas,6110,126,Grey,40,Mesh
1957,Jacket,Nike,5789,115,Orange,44,Wool
1958,Jeans,Zara,1206,12,Grey,M,Denim
1959,Sneakers,Puma,4850,98,Purple,36,Wool
1960,Blazer,Adidas,8849,43,White,38,Leather
1961,Shorts,Levi's,3581,107,Blue,S,Cotton
1962,Dress,Gucci,6796,88,Black,36,Leather
1963,Sweater,Zara,8366,154,Blue,XL,Wool
1964,Jacket,Armani,2898,119,Purple,M,Polyester
1965,Skirt,Tommy Hilfiger,5378,118,Blue,38,Mesh
1966,Jeans,Adidas,2141,47,Orange,S,Cotton
1967,Jeans,Nike,4734,68,Red,36,Nylon
